sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,email_validation_status,email_validation_reason
government,Claremont Meadows Public School,Claremont Meadows,2747,9833 0711,,,https://claremontm-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7478,150.7221,invalid,invalid_format
government,Clarence Town Public School,Clarence Town,2321,4996 4156,,,https://clarenceto-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.7908,151.5154,invalid,invalid_format
independent,Clarence Valley Anglican School,Clarenza,2460,02 6642 8205,ssreception@cvas.nsw.edu.au,https://www.cvas.nsw.edu.au/search,http://www.cvas.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-28.4277,153.378,valid,ok
independent,Clarence Valley Anglican School - Grafton Campus,Grafton,2460,02 6642 2011,ssreception@cvas.nsw.edu.au,https://www.cvas.nsw.edu.au/search,https://www.cvas.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-28.4277,153.378,valid,ok
government,Clarke Road School,Hornsby,2077,9487 2652,,,https://clarkerd-s.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7024,151.0993,invalid,invalid_format
government,Claymore Public School,Claymore,2559,4626 3988,,,https://claymore-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.0508,150.7924,invalid,invalid_format
government,Clemton Park Public School,Earlwood,2206,9718 4483,,,https://clemtonpk-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9209,151.1251,invalid,invalid_format
government,Clergate Public School,Clergate,2800,6365 8256,,,https://clergate-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.2547,149.156,invalid,invalid_format
government,Clovelly Public School,Waverley,2024,9665 6710,,,https://clovelly-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.902,151.2606,invalid,invalid_format
government,Clunes Public School,Clunes,2480,6629 1278,,,https://clunes-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-28.7493,153.2724,invalid,invalid_format
government,Coal Point Public School,Coal Point,2283,4959 1374,,,https://coalpoint-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.0423,151.6116,invalid,invalid_format
independent,Coast Christian School,Bensville,2251,02 4368 3377,,https://coastcs.nsw.edu.au/contact/,https://www.coastcs.nsw.edu.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.4976,151.3808,invalid,invalid_format
government,Cobar High School,Cobar,2835,6836 2705,,,https://cobar-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.1818,146.2218,invalid,invalid_format
government,Cobar Public School,Cobar,2835,6836 2039,,,https://cobar-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.1818,146.2218,invalid,invalid_format
government,Cobargo Public School,Cobargo,2550,6493 6482,,,https://cobargo-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-36.6969,149.8929,invalid,invalid_format
government,Cobbitty Public School,Cobbitty,2570,4651 2262,,,https://cobbitty-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.0799,150.57,invalid,invalid_format
government,Coffee Camp Public School,Coffee Camp,2480,6689 9259,,,https://coffeecamp-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-28.7493,153.2724,invalid,invalid_format
independent,Coffs Harbour Bible Church School,Toormina,2452,02 6658 4275,admin@chbcs.nsw.edu.au,https://www.chbcs.nsw.edu.au/#wpcf7-f4-p6-o1,https://www.chbcs.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-30.355,153.0877,valid,ok
independent,Coffs Harbour Christian Community School,Bonville,2450,02 6653 4000,,https://www.coffsccs.nsw.edu.au/,https://www.coffsccs.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-30.1574,153.0958,invalid,invalid_format
independent,Coffs Harbour Christian Community School - Junior Campus,Coffs Harbour,2450,+61 2 6652 6433,,,https://www.coffsccs.nsw..edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-30.1574,153.0958,invalid,invalid_format
independent,Coffs Harbour Christian Community School - Sherwood Cliffs Campus,Glenreagh,2450,+61 2 6653 4000,,https://www.coffsccs.nsw.edu.au/,https://www.coffsccs.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-30.1574,153.0958,invalid,invalid_format
government,Coffs Harbour High School,Coffs Harbour,2450,6652 3466,,,https://coffsharb-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-30.1574,153.0958,invalid,invalid_format
government,Coffs Harbour Learning Centre,Boambee East,2452,6653 1855,,,https://coffshbrlc-s.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-30.355,153.0877,invalid,invalid_format
government,Coffs Harbour Public School,Coffs Harbour,2450,6652 3355,,,https://coffsharb-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-30.1574,153.0958,invalid,invalid_format
government,Coffs Harbour Senior College,Coffs Harbour,2450,6659 3054,,,https://coffsharbs-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-30.1574,153.0958,invalid,invalid_format
government,Coleambally Central School,Coleambally,2707,6954 4131,,,https://coleamball-c.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.8039,145.8804,invalid,invalid_format
government,Coledale Public School,Coledale,2515,4267 1885,,,https://coledale-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.261,150.9695,invalid,invalid_format
government,Collarenebri Central School,Collarenebri,2833,6756 2204,,,https://collareneb-c.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-29.5438,148.5759,invalid,invalid_format
government,Collaroy Plateau Public School,Collaroy Plateau,2097,9971 5214,,,https://collaroypl-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.732,151.3012,invalid,invalid_format
government,Collector Public School,Collector,2581,4848 0024,,,https://collector-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.7699,149.2856,invalid,invalid_format
government,Collins Creek Public School,Collins Creek,2474,6633 1278,,,https://collinsck-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-28.5772,152.761,invalid,invalid_format
government,Colo Heights Public School,Colo Heights,2756,4565 0202,,,https://colohts-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.6586,150.8108,invalid,invalid_format
government,Colo High School,North Richmond,2754,4571 2011,,,https://colo-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.533,150.7375,invalid,invalid_format
government,Colo Vale Public School,Colo Vale,2575,4889 4250,,,https://colovale-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.4274,150.484,invalid,invalid_format
government,Colyton High School,St Marys,2760,9623 2789,,,https://colyton-h.schools.nsw.gov.au/,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7328,150.791,invalid,invalid_format
government,Colyton Public School,Mount Druitt,2770,9625 8185,,,https://colyton-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7441,150.8064,invalid,invalid_format
government,Comboyne Public School,Comboyne,2429,6550 4174,,,https://comboyne-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-31.7814,152.0001,invalid,invalid_format
government,Comleroy Road Public School,Kurrajong,2758,4576 1600,,,https://comleroyrd-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.4486,150.6295,invalid,invalid_format
government,Como Public School,Como,2226,9528 9003,,,https://como-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9994,151.0639,invalid,invalid_format
government,Como West Public School,Como,2226,9528 9007,,,https://comowest-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9994,151.0639,invalid,invalid_format
government,Conargo Public School,Conargo,2710,03 5884 6624,,,https://conargo-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-35.4751,144.9049,invalid,invalid_format
government,Concord High School,Concord,2137,9745 3777,,,https://concord-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.8569,151.0912,invalid,invalid_format
government,Concord Public School,Concord,2137,9744 8427,,,https://concord-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.8569,151.0912,invalid,invalid_format
government,Concord West Public School,Concord West,2138,9743 1580,,,https://concordw-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.8481,151.0861,invalid,invalid_format
independent,Condell Park Christian School,Condell Park,2200,02 9708 4530,christianschool@condellpark.nsw.edu.au,,https://www.condellpark.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.9196,151.0308,valid,ok
government,Condell Park High School,Condell Park,2200,9709 4522,,,https://condellpk-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9196,151.0308,invalid,invalid_format
government,Condell Park Public School,Condell Park,2200,9796 7998,,,https://condellpk-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9196,151.0308,invalid,invalid_format
government,Condobolin High School,Condobolin,2877,6895 2333,,,https://condobolin-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.0985,147.3346,invalid,invalid_format
government,Condobolin Public School,Condobolin,2877,6895 2134,,,https://condobolin-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.0985,147.3346,invalid,invalid_format
government,Condong Public School,Condong,2484,6672 2390,,,https://condong-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-28.3702,153.3425,invalid,invalid_format
government,Congewai Public School,Congewai,2325,4998 1366,,,https://congewai-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.8887,151.2832,invalid,invalid_format
government,Coniston Public School,Coniston,2500,4229 1117,,,https://coniston-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.4248,150.8642,invalid,invalid_format
government,Connells Point Public School,Connells Point,2221,9546 1730,,,https://connellspt-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9867,151.1173,invalid,invalid_format
government,Conservatorium High School,Sydney,2000,9351 1350,,,https://conservat-h.schools.nsw.gov.au/,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.8603,151.2016,invalid,invalid_format
government,Cooerwull Public School,Lithgow,2790,6351 3106,,,https://cooerwull-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.4333,150.1167,invalid,invalid_format
independent,Coogee Boys' Preparatory School,Randwick,2031,02 9398 6310,,,http://www.coogeeprep.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.9121,151.2588,invalid,invalid_format
government,Coogee Public School,Coogee,2034,9315 7255,,,https://coogee-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9205,151.2552,invalid,invalid_format
government,Cook School,Loftus,2232,8539 7155,,,https://cook-s.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.0244,151.0386,invalid,invalid_format
government,Coolah Central School,Coolah,2843,6377 1101,,,https://coolah-c.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-31.8279,149.7156,invalid,invalid_format
government,Coolamon Central School,Coolamon,2701,6927 3209,,,https://coolamon-c.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.5985,147.1512,invalid,invalid_format
government,Coolongolook Public School,Coolongolook,2423,4997 7183,,,https://coolongolo-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.407,152.2119,invalid,invalid_format
government,Cooma North Public School,Cooma North,2630,6452 1742,,,https://coomanth-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-36.5155,148.9385,invalid,invalid_format
government,Cooma Public School,Cooma,2630,6452 1933,,,https://cooma-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-36.5155,148.9385,invalid,invalid_format
government,Coomealla High School,Dareton,2717,03 5027 4506,,,https://coomealla-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.0947,142.0397,invalid,invalid_format
government,Coonabarabran High School,Coonabarabran,2357,6842 1099,,,https://coonabarab-h.schools.nsw.gov.au/,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-31.1975,149.1797,invalid,invalid_format
government,Coonabarabran Public School,Coonabarabran,2357,6842 1771,,,https://coonabarab-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-31.1975,149.1797,invalid,invalid_format
government,Coonamble High School,Coonamble,2829,6822 1522,,,https://coonamble-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-30.7557,148.5391,invalid,invalid_format
government,Coonamble Public School,Coonamble,2829,6822 1966,,,https://coonamble-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-30.7557,148.5391,invalid,invalid_format
government,Coopernook Public School,Coopernook,2426,6556 3162,,,https://coopernook-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-31.8027,152.5865,invalid,invalid_format
government,Coorabell Public School,Coorabell,2479,6684 7281,,,https://coorabell-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-28.7275,153.469,invalid,invalid_format
