sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked,email_validation_status,email_validation_reason
government,Jarrahdale Primary School,Jarrahdale,6124,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5220,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.33849057,116.0620209,true,invalid,invalid_format
government,Jerdacuttup Primary School,Ravensthorpe,6346,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5222,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.70702568,120.4731361,true,valid,ok
government,Jigalong Remote Community School,Newman,6753,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5224,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-23.36023,120.78256,true,invalid,invalid_format
government,Jolimont Primary School,Jolimont,6014,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5226,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.94823681,115.8089041,true,invalid,invalid_format
government,Kalamunda Primary School,Kalamunda,6076,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5228,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.97130895,116.051815,true,valid,ok
government,Kalannie Primary School,Kalannie,6468,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5229,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.36298,117.11534,true,invalid,invalid_format
government,Kalgoorlie Primary School,Kalgoorlie,6430,,,,https://kalgoorlieps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.74532952,121.47027808,true,invalid,invalid_format
government,East Kalgoorlie Primary School,Kalgoorlie,6430,,,http://www.eastkalgoorlieps.wa.edu.au/contact/,http://www.eastkalgoorlieps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.74725479,121.48534044,true,invalid,invalid_format
government,North Kalgoorlie Primary School,Kalgoorlie,6430,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5234,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.73849166,121.460338,true,invalid,invalid_format
government,South Kalgoorlie Primary School,Kalgoorlie,6430,,,https://southkalgoorlieps.wa.edu.au/,https://southkalgoorlieps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.76211213,121.4772179,true,invalid,invalid_format
government,Kalumburu Remote Community School,Kalumburu,6740,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5236,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-14.29384662,126.6428247,true,valid,ok
government,Karridale Primary School,Karridale,6288,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5239,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.21786,115.09616,true,invalid,invalid_format
government,Karrinyup Primary School,Karrinyup,6018,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5240,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.87044043,115.7761748,true,valid,ok
government,Katanning Primary School,Katanning,6317,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5241,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.69247787,117.5591221,true,invalid,invalid_format
government,Kelmscott Primary School,Kelmscott,6111,,,http://www.kelmscottprimaryschool.wa.edu.au/search,http://www.kelmscottprimaryschool.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.11918317,116.020683,true,invalid,invalid_format
government,Kendenup Primary School,Kendenup,6323,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5244,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.48265,117.61811,true,valid,ok
government,Kensington Primary School,Kensington,6151,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5245,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.9809,115.883,true,invalid,invalid_format
government,Kewdale Primary School,Kewdale,6105,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5247,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.9758,115.944,true,valid,ok
government,Kirup Primary School,Kirup,6251,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5250,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.70577,115.8917,true,invalid,invalid_format
government,Kondinin Primary School,Kondinin,6367,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5252,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.49388889,118.2638889,true,invalid,invalid_format
government,Curtin Primary School,Manning,6152,,,http://www.curtinps.wa.edu.au/,http://www.curtinps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.00739174,115.8734274,true,invalid,invalid_format
government,Koorda Primary School,Koorda,6475,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5259,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.82666667,117.4830556,true,invalid,invalid_format
government,Kukerin Primary School,Kukerin,6352,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5261,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.18569542,118.0857276,true,invalid,invalid_format
government,Kyilla Primary School,North Perth,6006,,,https://www.kyillaps.wa.edu.au/,https://www.kyillaps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.9190577,115.8514816,true,invalid,invalid_format
government,La Grange Remote Community School,Bidyadanga,6725,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5267,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-18.685548,121.782686,true,valid,ok
government,Lake Gwelup Primary School,Gwelup,6018,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5269,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.87100226,115.7981477,true,invalid,invalid_format
government,Lake King Primary School,Lake King,6356,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5270,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.0898,119.67537,true,invalid,invalid_format
government,Lancelin Primary School,Lancelin,6044,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5272,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.01214,115.33035,true,invalid,invalid_format
government,Lathlain Primary School,Lathlain,6100,,,http://www.lathlainps.wa.edu.au,http://www.lathlainps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.96988861,115.9087067,true,invalid,invalid_format
government,Laverton School,Laverton,6440,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5275,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-28.62776,122.40379,true,invalid,invalid_format
government,West Leederville Primary School,Leederville,6007,,,,http://www.wlps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.93916706,115.83257597,true,invalid,invalid_format
government,Lesmurdie Primary School,Lesmurdie,6076,,,https://www.lesmurdieps.wa.edu.au/,https://www.lesmurdieps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.00434364,116.0455994,true,invalid,invalid_format
government,Maddington Primary School,Maddington,6109,,,https://www.maddingtonps.wa.edu.au/,http://www.maddingtonps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.05406,115.98717,true,invalid,invalid_format
government,Maida Vale Primary School,Maida Vale,6057,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5282,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.948943,116.023128,true,invalid,invalid_format
government,Mandurah Primary School,Mandurah,6210,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5283,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.5288,115.72506,true,invalid,invalid_format
government,Manjimup Primary School,Manjimup,6258,,,https://manjimup.wa.edu.au/contact/,http://www.manjimup.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.23434,116.13639,true,invalid,invalid_format
government,Manning Primary School,Manning,6152,,,,http://www.manningps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.01549091,115.8645546,true,invalid,invalid_format
government,Marble Bar Primary School,Marble Bar,6760,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5286,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-21.17002,119.74763,true,invalid,invalid_format
government,Margaret River Primary School,Margaret River,6285,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5287,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.95394983,115.0746632,true,invalid,invalid_format
government,Marmion Primary School,Marmion,6020,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5288,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.84366511,115.7584359,true,valid,ok
government,Meckering Primary School,Meckering,6405,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5293,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.62814,117.01071,true,valid,ok
government,Medina Primary School,Medina,6167,,,http://medinaps.wa.edu.au/search,http://medinaps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.23569803,115.8046073,true,invalid,invalid_format
government,Melville Primary School,Melville,6156,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5296,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.04006,115.80621,true,invalid,invalid_format
government,Menzies Community School,Menzies,6436,,,https://www.menziescs.wa.edu.au/page/2/Contact-Us,https://www.menziescs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-29.68981067,121.0338336,true,invalid,invalid_format
government,Woodbridge Primary School,Woodbridge,6056,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5302,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.89294,115.9964,true,valid,ok
government,Midvale Primary School,Midvale,6056,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5303,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.88780787,116.0193279,true,invalid,invalid_format
government,Miling Primary School,Miling,6575,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5304,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.49305,116.36214,true,valid,ok
government,Millen Primary School,East Victoria Park,6101,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5305,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.99729355,115.9021964,true,invalid,invalid_format
government,Mingenew Primary School,Mingenew,6522,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5307,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-29.19434,115.44066,true,valid,ok
government,Dianella Primary College,Dianella,6059,,,,http://www.dianellapc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.87953362,115.85393877,true,invalid,invalid_format
government,Moora Primary School,Moora,6510,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5313,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.63273,116.00398,true,invalid,invalid_format
government,Moorine Rock Primary School,Moorine Rock,6425,,,https://www.moorinerockps.wa.edu.au/,https://www.moorinerockps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.31425,119.12575,true,invalid,invalid_format
government,Morley Primary School,Morley,6062,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5316,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.89195429,115.895162,true,valid,ok
government,Mosman Park Primary School,Mosman Park,6012,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5317,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.0115,115.763,true,invalid,invalid_format
government,Mount Hawthorn Primary School,Mount Hawthorn,6016,,,https://mounthawthornps.wa.edu.au/contact/,https://mounthawthornps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.91773856,115.8347463,true,invalid,invalid_format
government,Mount Helena Primary School,Mount Helena,6082,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5323,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.87572,116.21857,true,invalid,invalid_format
government,Mount Lawley Primary School,Mount Lawley,6050,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5325,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.92580838,115.8763416,true,valid,ok
government,Mount Lockyer Primary School,Albany,6330,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5326,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-35.00209,117.85531,true,valid,ok
government,Mount Manypeaks Primary School,Manypeaks,6328,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5328,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.83869,118.17301,true,invalid,invalid_format
government,Mount Margaret Remote Community School,Mount Margaret,6440,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5329,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-28.7963,122.1856,true,invalid,invalid_format
